,net_income,loan_amount,amount_of_late,late_payment_amount,credit_score,arrears_amounts,loss_reverse,credit_risk
3881,24000000.0,51000000.0,115.0,7.0,319.0,2.0,25500000.0,Tertagih dengan resiko tinggi
3882,19000000.0,64166666.66666666,18.0,1.0,449.0,1.0,16041666.666666666,Tidak tertagih dengan resiko tinggi
3883,17500000.0,66500000.0,98.0,5.0,132.0,1.0,16625000.0,Tidak tertagih dengan resiko tinggi
3884,4700000.0,15166666.666666657,97.0,8.0,88.0,1.0,3791666.666666666,Tertagih dengan resiko rendah
3885,10500000.0,59000000.0,60.0,3.0,326.0,1.0,14750000.0,Tidak tertagih dengan resiko tinggi
3886,17500000.0,59500000.0,122.0,10.0,291.0,2.0,29750000.0,Tertagih dengan resiko tinggi
3887,18500000.0,69666666.66666667,33.0,5.0,213.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
3888,19000000.0,78166666.66666667,30.0,3.0,636.0,1.0,19541666.666666668,Tidak tertagih dengan resiko tinggi
3889,13700000.0,57333333.333333336,47.0,3.0,241.0,1.0,14333333.333333334,Tidak tertagih dengan resiko tinggi
3890,10500000.0,55166666.66666666,55.0,4.0,289.0,1.0,13791666.666666666,Tidak tertagih dengan resiko tinggi
3891,9700000.0,60000000.0,6.0,1.0,360.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
3892,4700000.0,15500000.0,96.0,5.0,91.0,1.0,3875000.0,Tertagih dengan resiko rendah
3893,5700000.0,60166666.66666666,34.0,2.0,307.0,1.0,15041666.666666666,Tidak tertagih dengan resiko tinggi
3894,22500000.0,69166666.66666667,169.0,9.0,288.0,2.0,34583333.333333336,Tertagih dengan resiko tinggi
3895,18000000.0,74333333.33333331,155.0,8.0,127.0,3.0,55750000.0,Tertagih dengan resiko tinggi
3896,25500000.0,145833333.33333334,47.0,2.0,455.0,2.0,72916666.66666667,Tidak tertagih dengan resiko rendah
3897,2600000.0,19500000.0,110.0,5.0,13.0,3.0,14625000.0,Tertagih dengan resiko rendah
3898,25000000.0,139000000.0,142.0,9.0,226.0,3.0,104250000.0,Tidak tertagih dengan resiko rendah
3899,10500000.0,57166666.66666666,82.0,4.0,382.0,1.0,14291666.666666666,Tidak tertagih dengan resiko tinggi
3900,10500000.0,60500000.0,9.0,1.0,318.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
3901,21000000.0,63666666.66666666,81.0,8.0,211.0,1.0,15916666.666666666,Tidak tertagih dengan resiko tinggi
3902,200000.0,22333333.33333333,101.0,7.0,96.0,2.0,11166666.666666666,Tertagih dengan resiko rendah
3903,21000000.0,58500000.0,134.0,9.0,162.0,2.0,29250000.0,Tertagih dengan resiko tinggi
3904,18500000.0,67333333.33333333,29.0,4.0,470.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
3905,15500000.0,63000000.0,118.0,7.0,285.0,2.0,31500000.0,Tertagih dengan resiko tinggi
3906,15500000.0,71833333.33333333,97.0,6.0,299.0,1.0,17958333.333333332,Tidak tertagih dengan resiko tinggi
3907,19000000.0,69000000.0,16.0,1.0,534.0,1.0,17250000.0,Tidak tertagih dengan resiko tinggi
3908,15500000.0,67833333.33333333,61.0,4.0,155.0,2.0,33916666.666666664,Tertagih dengan resiko tinggi
3909,5700000.0,62500000.0,166.0,9.0,238.0,3.0,46875000.0,Tertagih dengan resiko tinggi
3910,21000000.0,53666666.66666666,119.0,9.0,192.0,2.0,26833333.33333333,Tertagih dengan resiko tinggi
3911,21000000.0,55000000.0,10.0,1.0,638.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
3912,13000000.0,51333333.333333336,67.0,5.0,372.0,1.0,12833333.333333334,Tidak tertagih dengan resiko tinggi
3913,21500000.0,73166666.66666667,8.0,1.0,462.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
3914,10500000.0,61500000.0,0.0,0.0,315.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
3915,18000000.0,52166666.66666666,140.0,8.0,156.0,3.0,39125000.0,Tertagih dengan resiko tinggi
3916,19000000.0,57500000.0,12.0,2.0,669.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
3917,29000000.0,138333333.33333334,8.0,1.0,652.0,0.0,0.0,Tidak tertagih dengan resiko rendah
3918,22500000.0,58500000.0,95.0,6.0,294.0,1.0,14625000.0,Tidak tertagih dengan resiko tinggi
3919,14700000.0,57666666.66666666,60.0,3.0,335.0,1.0,14416666.666666666,Tidak tertagih dengan resiko tinggi
3920,10500000.0,62833333.333333336,24.0,1.0,255.0,1.0,15708333.333333334,Tidak tertagih dengan resiko tinggi
3921,17500000.0,81666666.66666667,98.0,6.0,174.0,2.0,40833333.333333336,Tertagih dengan resiko tinggi
3922,10500000.0,61000000.0,46.0,2.0,414.0,1.0,15250000.0,Tidak tertagih dengan resiko tinggi
3923,21000000.0,42500000.0,95.0,5.0,211.0,1.0,10625000.0,Tidak tertagih dengan resiko tinggi
3924,17500000.0,43333333.333333336,140.0,9.0,289.0,1.0,10833333.333333334,Tidak tertagih dengan resiko tinggi
3925,15500000.0,74500000.0,33.0,2.0,693.0,1.0,18625000.0,Tidak tertagih dengan resiko tinggi
3926,11700000.0,61333333.333333336,57.0,3.0,485.0,2.0,30666666.666666668,Tidak tertagih dengan resiko tinggi
3927,10500000.0,55500000.0,94.0,5.0,252.0,2.0,27750000.0,Tertagih dengan resiko tinggi
3928,11700000.0,59666666.66666666,30.0,1.0,237.0,1.0,14916666.666666666,Tidak tertagih dengan resiko tinggi
3929,17500000.0,70666666.66666667,156.0,10.0,151.0,2.0,35333333.333333336,Tertagih dengan resiko tinggi
3930,19000000.0,61666666.66666666,63.0,3.0,671.0,1.0,15416666.666666666,Tidak tertagih dengan resiko tinggi
3931,8700000.0,59166666.66666666,37.0,2.0,444.0,1.0,14791666.666666666,Tidak tertagih dengan resiko tinggi
3932,22500000.0,61666666.66666666,120.0,11.0,212.0,1.0,15416666.666666666,Tertagih dengan resiko tinggi
3933,25500000.0,141500000.0,103.0,7.0,196.0,1.0,35375000.0,Tidak tertagih dengan resiko rendah
3934,17500000.0,68500000.0,59.0,4.0,179.0,1.0,17125000.0,Tidak tertagih dengan resiko tinggi
3935,11500000.0,62500000.0,91.0,4.0,389.0,1.0,15625000.0,Tidak tertagih dengan resiko tinggi
3936,10700000.0,56000000.0,89.0,7.0,377.0,3.0,42000000.0,Tertagih dengan resiko tinggi
3937,22500000.0,51000000.0,0.0,0.0,542.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
3938,4700000.0,18666666.66666667,146.0,8.0,71.0,3.0,14000000.0,Tertagih dengan resiko rendah
3939,13000000.0,59833333.333333336,66.0,3.0,367.0,1.0,14958333.333333334,Tidak tertagih dengan resiko tinggi
3940,15500000.0,53500000.0,60.0,4.0,204.0,1.0,13375000.0,Tidak tertagih dengan resiko tinggi
3941,26000000.0,137166666.66666666,95.0,8.0,360.0,1.0,34291666.666666664,Tidak tertagih dengan resiko rendah
3942,16000000.0,62833333.333333336,16.0,1.0,680.0,1.0,15708333.333333334,Tidak tertagih dengan resiko tinggi
3943,15500000.0,49000000.0,5.0,1.0,698.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
3944,10500000.0,61500000.0,61.0,3.0,370.0,1.0,15375000.0,Tidak tertagih dengan resiko tinggi
3945,13000000.0,56500000.0,61.0,4.0,372.0,3.0,42375000.0,Tertagih dengan resiko tinggi
3946,22500000.0,47833333.333333336,0.0,0.0,543.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
3947,10500000.0,58666666.66666666,48.0,4.0,337.0,1.0,14666666.666666666,Tidak tertagih dengan resiko tinggi
3948,17500000.0,67500000.0,147.0,10.0,285.0,2.0,33750000.0,Tertagih dengan resiko tinggi
3949,18000000.0,54000000.0,33.0,2.0,130.0,1.0,13500000.0,Tidak tertagih dengan resiko tinggi
3950,19000000.0,53500000.0,55.0,2.0,614.0,1.0,13375000.0,Tidak tertagih dengan resiko tinggi
3951,21500000.0,55166666.66666666,50.0,5.0,197.0,1.0,13791666.666666666,Tidak tertagih dengan resiko tinggi
3952,10500000.0,58333333.333333336,17.0,1.0,280.0,1.0,14583333.333333334,Tidak tertagih dengan resiko tinggi
3953,200000.0,20000000.0,125.0,8.0,49.0,2.0,10000000.0,Tertagih dengan resiko rendah
3954,22500000.0,66000000.0,154.0,9.0,136.0,3.0,49500000.0,Tertagih dengan resiko tinggi
3955,17500000.0,43333333.333333336,82.0,8.0,226.0,1.0,10833333.333333334,Tidak tertagih dengan resiko tinggi
3956,17500000.0,57500000.0,160.0,7.0,272.0,2.0,28750000.0,Tertagih dengan resiko tinggi
3957,28000000.0,139166666.66666666,28.0,2.0,402.0,1.0,34791666.666666664,Tidak tertagih dengan resiko rendah
3958,18000000.0,63333333.333333336,144.0,7.0,186.0,4.0,63333333.333333336,Tertagih dengan resiko tinggi
3959,18000000.0,63166666.66666666,112.0,6.0,254.0,1.0,15791666.666666666,Tidak tertagih dengan resiko tinggi
3960,18500000.0,65833333.333333336,18.0,3.0,593.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
3961,15500000.0,72500000.0,163.0,9.0,298.0,2.0,36250000.0,Tertagih dengan resiko tinggi
3962,18000000.0,53000000.0,0.0,0.0,505.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
3963,22500000.0,65166666.66666666,127.0,8.0,218.0,2.0,32583333.33333333,Tertagih dengan resiko tinggi
3964,16500000.0,85166666.66666667,10.999999999999993,1.0,647.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
3965,10500000.0,59166666.66666666,135.0,10.0,288.0,2.0,29583333.33333333,Tertagih dengan resiko tinggi
3966,21000000.0,47333333.333333336,14.0,2.0,324.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
3967,10500000.0,59500000.0,32.0,3.0,441.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
3968,12700000.0,59333333.333333336,14.0,1.0,202.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
3969,19000000.0,73000000.0,83.0,4.0,287.0,1.0,18250000.0,Tidak tertagih dengan resiko tinggi
3970,22500000.0,69833333.33333333,53.0,5.0,210.0,1.0,17458333.333333332,Tidak tertagih dengan resiko tinggi
3971,17500000.0,57666666.66666666,38.0,3.0,617.0,1.0,14416666.666666666,Tidak tertagih dengan resiko tinggi
3972,13000000.0,55666666.66666666,73.0,3.0,342.0,1.0,13916666.666666666,Tidak tertagih dengan resiko tinggi
3973,15500000.0,66833333.333333336,155.0,8.0,183.0,2.0,33416666.666666668,Tertagih dengan resiko tinggi
3974,5700000.0,59833333.333333336,52.0,4.0,360.0,1.0,14958333.333333334,Tidak tertagih dengan resiko tinggi
3975,17500000.0,71166666.66666667,40.0,3.0,270.0,1.0,17791666.666666668,Tidak tertagih dengan resiko tinggi
3976,18500000.0,72666666.66666667,107.0,7.0,173.0,1.0,18166666.666666668,Tertagih dengan resiko tinggi
3977,22500000.0,61666666.66666666,34.0,3.0,320.0,1.0,15416666.666666666,Tidak tertagih dengan resiko tinggi
3978,18000000.0,63833333.333333336,26.0,1.0,532.0,1.0,15958333.333333334,Tidak tertagih dengan resiko tinggi
3979,24000000.0,72166666.66666667,71.0,7.0,114.0,1.0,18041666.666666668,Tidak tertagih dengan resiko tinggi
3980,17500000.0,59166666.66666666,110.0,7.0,280.0,2.0,29583333.33333333,Tertagih dengan resiko tinggi
3981,31000000.0,139666666.66666666,29.0,2.0,686.0,1.0,34916666.666666664,Tidak tertagih dengan resiko rendah
3982,14000000.0,59833333.333333336,80.0,7.0,481.0,1.0,14958333.333333334,Tidak tertagih dengan resiko tinggi
3983,15000000.0,78000000.0,56.0,4.0,553.0,1.0,19500000.0,Tidak tertagih dengan resiko tinggi
3984,13000000.0,59833333.333333336,37.0,4.0,410.0,1.0,14958333.333333334,Tidak tertagih dengan resiko tinggi
3985,8700000.0,62833333.333333336,56.0,2.0,339.0,1.0,15708333.333333334,Tidak tertagih dengan resiko tinggi
3986,19000000.0,65333333.333333336,68.0,7.0,256.0,1.0,16333333.333333334,Tidak tertagih dengan resiko tinggi
3987,15500000.0,55000000.0,8.0,1.0,590.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
3988,18500000.0,59333333.333333336,0.0,0.0,583.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
3989,15500000.0,60000000.0,22.0,1.0,623.0,1.0,15000000.0,Tidak tertagih dengan resiko tinggi
3990,9700000.0,54666666.66666666,0.0,0.0,219.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
3991,13000000.0,57000000.0,0.0,0.0,471.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
3992,15500000.0,58333333.333333336,65.0,5.0,215.0,1.0,14583333.333333334,Tidak tertagih dengan resiko tinggi
3993,15500000.0,64500000.0,82.0,6.0,246.0,1.0,16125000.0,Tidak tertagih dengan resiko tinggi
3994,5700000.0,59833333.333333336,19.999999999999993,1.0,237.0,1.0,14958333.333333334,Tidak tertagih dengan resiko tinggi
3995,4700000.0,19166666.66666667,81.0,6.0,78.0,1.0,4791666.666666668,Tertagih dengan resiko rendah
3996,10500000.0,56666666.66666666,69.0,6.0,251.0,1.0,14166666.666666666,Tidak tertagih dengan resiko tinggi
3997,20000000.0,60000000.0,53.0,3.0,497.0,2.0,30000000.0,Tertagih dengan resiko tinggi
3998,18000000.0,48166666.66666666,100.0,10.0,169.0,1.0,12041666.666666666,Tidak tertagih dengan resiko tinggi
3999,19000000.0,49666666.66666666,0.0,0.0,541.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
4000,15500000.0,73000000.0,133.0,8.0,126.0,2.0,36500000.0,Tertagih dengan resiko tinggi
4001,17500000.0,57666666.66666666,136.0,6.0,245.0,3.0,43250000.0,Tertagih dengan resiko tinggi
4002,25500000.0,141666666.66666666,21.0,1.0,198.0,1.0,35416666.666666664,Tidak tertagih dengan resiko rendah
4003,15500000.0,82333333.33333331,112.0,7.0,161.0,2.0,41166666.66666666,Tertagih dengan resiko tinggi
4004,17500000.0,61833333.333333336,60.0,3.0,590.0,1.0,15458333.333333334,Tidak tertagih dengan resiko tinggi
4005,26500000.0,139166666.66666666,63.0,4.0,411.0,2.0,69583333.33333333,Tidak tertagih dengan resiko rendah
4006,5700000.0,58500000.0,0.0,0.0,429.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
4007,13000000.0,58666666.66666666,10.999999999999993,1.0,394.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
4008,8700000.0,58833333.333333336,18.0,1.0,398.0,1.0,14708333.333333334,Tidak tertagih dengan resiko tinggi
4009,10500000.0,56833333.333333336,34.0,2.0,282.0,1.0,14208333.333333334,Tidak tertagih dengan resiko tinggi
4010,19000000.0,58000000.0,223.0,10.0,108.0,3.0,43500000.0,Tertagih dengan resiko tinggi
4011,18000000.0,57833333.333333336,0.0,0.0,565.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
4012,24000000.0,75000000.0,120.0,10.0,201.0,1.0,18750000.0,Tertagih dengan resiko tinggi
4013,17500000.0,52333333.333333336,32.0,2.0,431.0,1.0,13083333.333333334,Tidak tertagih dengan resiko tinggi
4014,13000000.0,59833333.333333336,0.0,0.0,317.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
4015,13000000.0,62500000.0,75.0,6.0,320.0,1.0,15625000.0,Tidak tertagih dengan resiko tinggi
4016,26000000.0,136166666.66666666,52.0,5.0,544.0,1.0,34041666.666666664,Tidak tertagih dengan resiko rendah
4017,5500000.0,57666666.66666666,10.999999999999993,1.0,497.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
4018,13000000.0,61333333.333333336,0.0,0.0,497.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
4019,13000000.0,55000000.0,6.0,2.0,440.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
4020,13000000.0,54666666.66666666,82.0,4.0,342.0,1.0,13666666.666666666,Tidak tertagih dengan resiko tinggi
4021,24000000.0,58166666.66666666,55.0,3.0,590.0,1.0,14541666.666666666,Tidak tertagih dengan resiko tinggi
4022,12700000.0,59333333.333333336,65.0,3.0,399.0,1.0,14833333.333333334,Tidak tertagih dengan resiko tinggi
4023,13500000.0,60166666.66666666,0.0,0.0,371.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
4024,15000000.0,60000000.0,72.0,6.0,166.0,1.0,15000000.0,Tidak tertagih dengan resiko tinggi
4025,17500000.0,66000000.0,26.0,2.0,408.0,1.0,16500000.0,Tidak tertagih dengan resiko tinggi
4026,16500000.0,68666666.66666667,102.0,7.0,293.0,1.0,17166666.666666668,Tidak tertagih dengan resiko tinggi
4027,22500000.0,76833333.33333331,165.0,9.0,244.0,2.0,38416666.66666666,Tertagih dengan resiko tinggi
4028,18500000.0,48500000.0,103.0,5.0,128.0,2.0,24250000.0,Tertagih dengan resiko tinggi
4029,13000000.0,56000000.0,88.0,4.0,429.0,2.0,28000000.0,Tertagih dengan resiko tinggi
4030,18000000.0,65666666.66666666,90.0,6.0,160.0,2.0,32833333.33333333,Tertagih dengan resiko tinggi
4031,10500000.0,57500000.0,43.0,3.0,273.0,1.0,14375000.0,Tidak tertagih dengan resiko tinggi
4032,18500000.0,57000000.0,40.0,2.0,546.0,1.0,14250000.0,Tidak tertagih dengan resiko tinggi
4033,15500000.0,68833333.33333333,153.0,10.0,129.0,3.0,51625000.0,Tertagih dengan resiko tinggi
4034,24000000.0,63500000.0,15.0,2.0,619.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
4035,24000000.0,71666666.66666667,79.0,6.0,256.0,2.0,35833333.333333336,Tertagih dengan resiko tinggi
4036,13500000.0,57833333.333333336,36.0,2.0,231.0,1.0,14458333.333333334,Tidak tertagih dengan resiko tinggi
4037,19000000.0,66000000.0,70.0,7.0,110.0,1.0,16500000.0,Tidak tertagih dengan resiko tinggi
4038,19000000.0,56333333.333333336,150.0,8.0,196.0,3.0,42250000.0,Tertagih dengan resiko tinggi
4039,5700000.0,55666666.66666666,66.0,3.0,311.0,2.0,27833333.33333333,Tidak tertagih dengan resiko tinggi
4040,19000000.0,55166666.66666666,83.0,7.0,169.0,2.0,27583333.33333333,Tertagih dengan resiko tinggi
4041,10500000.0,57666666.66666666,68.0,3.0,366.0,2.0,28833333.33333333,Tertagih dengan resiko tinggi
4042,10500000.0,56833333.333333336,10.999999999999993,1.0,251.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
4043,17500000.0,58833333.333333336,16.0,1.0,500.0,1.0,14708333.333333334,Tidak tertagih dengan resiko tinggi
4044,27000000.0,143333333.33333334,111.0,7.0,451.0,1.0,35833333.333333336,Tidak tertagih dengan resiko rendah
4045,18500000.0,67666666.66666667,114.0,6.0,140.0,1.0,16916666.666666668,Tidak tertagih dengan resiko tinggi
4046,8500000.0,62500000.0,38.0,2.0,301.0,1.0,15625000.0,Tidak tertagih dengan resiko tinggi
4047,17500000.0,63500000.0,75.0,8.0,275.0,1.0,15875000.0,Tidak tertagih dengan resiko tinggi
4048,9700000.0,56500000.0,37.0,2.0,386.0,1.0,14125000.0,Tidak tertagih dengan resiko tinggi
4049,17500000.0,55000000.0,88.0,6.0,191.0,4.0,55000000.0,Tertagih dengan resiko tinggi
4050,17500000.0,81666666.66666667,78.0,6.0,172.0,1.0,20416666.666666668,Tidak tertagih dengan resiko tinggi
4051,24000000.0,59000000.0,51.0,2.0,555.0,1.0,14750000.0,Tidak tertagih dengan resiko tinggi
4052,200000.0,16000000.0,113.0,7.0,30.0,1.0,4000000.0,Tertagih dengan resiko rendah
4053,21000000.0,72000000.0,47.0,3.0,473.0,1.0,18000000.0,Tidak tertagih dengan resiko tinggi
4054,25500000.0,136500000.0,151.0,9.0,342.0,4.0,136500000.0,Tidak tertagih dengan resiko rendah
4055,10500000.0,59333333.333333336,0.0,0.0,342.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
4056,27000000.0,138000000.0,70.0,6.0,306.0,1.0,34500000.0,Tidak tertagih dengan resiko rendah
4057,18000000.0,53666666.66666666,32.0,3.0,122.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
4058,15000000.0,55000000.0,109.0,6.0,195.0,2.0,27500000.0,Tertagih dengan resiko tinggi
4059,13000000.0,60833333.333333336,30.0,3.0,496.0,1.0,15208333.333333334,Tidak tertagih dengan resiko tinggi
4060,10500000.0,61333333.333333336,46.0,2.0,215.0,2.0,30666666.666666668,Tertagih dengan resiko tinggi
4061,14700000.0,58333333.333333336,76.0,4.0,219.0,2.0,29166666.666666668,Tertagih dengan resiko tinggi
4062,25500000.0,134333333.33333334,122.0,9.0,275.0,3.0,100750000.0,Tidak tertagih dengan resiko rendah
4063,200000.0,18333333.33333332,83.0,5.0,49.0,1.0,4583333.333333332,Tertagih dengan resiko rendah
4064,21500000.0,74833333.33333331,89.0,5.0,599.0,2.0,37416666.66666666,Tertagih dengan resiko tinggi
4065,10500000.0,59833333.333333336,100.0,4.0,388.0,2.0,29916666.666666668,Tertagih dengan resiko tinggi
4066,7700000.0,57166666.66666666,6.0,1.0,325.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
4067,5700000.0,61166666.66666666,143.0,9.0,380.0,4.0,61166666.66666666,Tertagih dengan resiko tinggi
4068,15500000.0,63166666.66666666,32.0,3.0,534.0,1.0,15791666.666666666,Tidak tertagih dengan resiko tinggi
4069,13700000.0,60500000.0,4.0,2.0,365.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
4070,9700000.0,57666666.66666666,35.0,2.0,285.0,1.0,14416666.666666666,Tidak tertagih dengan resiko tinggi
4071,27000000.0,144000000.0,77.0,5.0,325.0,1.0,36000000.0,Tidak tertagih dengan resiko rendah
4072,18000000.0,67333333.33333333,72.0,3.0,474.0,2.0,33666666.666666664,Tertagih dengan resiko tinggi
4073,10500000.0,61000000.0,58.0,4.0,305.0,1.0,15250000.0,Tidak tertagih dengan resiko tinggi
4074,15500000.0,54500000.0,100.0,7.0,262.0,3.0,40875000.0,Tertagih dengan resiko tinggi
4075,5500000.0,62333333.333333336,189.0,9.0,451.0,4.0,62333333.333333336,Tertagih dengan resiko tinggi
4076,10500000.0,63500000.0,27.0,1.0,252.0,1.0,15875000.0,Tidak tertagih dengan resiko tinggi
4077,16500000.0,57000000.0,33.0,3.0,514.0,1.0,14250000.0,Tidak tertagih dengan resiko tinggi
4078,17500000.0,64000000.0,74.0,5.0,240.0,2.0,32000000.0,Tertagih dengan resiko tinggi
4079,21000000.0,58500000.0,118.0,7.0,288.0,1.0,14625000.0,Tidak tertagih dengan resiko tinggi
4080,13000000.0,57500000.0,55.0,3.0,341.0,1.0,14375000.0,Tidak tertagih dengan resiko tinggi
4081,10700000.0,60166666.66666666,3.0,1.0,320.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
4082,15500000.0,52500000.0,109.0,6.0,166.0,2.0,26250000.0,Tertagih dengan resiko tinggi
4083,17500000.0,56333333.333333336,8.0,1.0,509.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
4084,13000000.0,54000000.0,59.0,3.0,350.0,1.0,13500000.0,Tidak tertagih dengan resiko tinggi
4085,13000000.0,58000000.0,78.0,6.0,385.0,2.0,29000000.0,Tertagih dengan resiko tinggi
4086,25500000.0,137833333.33333334,174.0,11.0,222.0,2.0,68916666.66666667,Tidak tertagih dengan resiko rendah
4087,10500000.0,55500000.0,114.0,7.0,302.0,2.0,27750000.0,Tertagih dengan resiko tinggi
4088,20500000.0,55000000.0,77.0,4.0,674.0,2.0,27500000.0,Tidak tertagih dengan resiko tinggi
4089,8700000.0,66333333.333333336,62.0,4.0,367.0,1.0,16583333.333333334,Tidak tertagih dengan resiko tinggi
4090,14700000.0,58833333.333333336,56.0,3.0,317.0,1.0,14708333.333333334,Tidak tertagih dengan resiko tinggi
4091,19000000.0,69333333.33333333,125.0,8.0,233.0,1.0,17333333.333333332,Tertagih dengan resiko tinggi
4092,18000000.0,48666666.66666666,126.0,8.0,285.0,2.0,24333333.33333333,Tertagih dengan resiko tinggi
4093,19500000.0,69000000.0,37.0,2.0,432.0,1.0,17250000.0,Tidak tertagih dengan resiko tinggi
4094,18000000.0,54500000.0,45.0,3.0,154.0,1.0,13625000.0,Tidak tertagih dengan resiko tinggi
4095,21500000.0,47833333.333333336,14.0,1.0,559.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
4096,5500000.0,63833333.333333336,12.0,1.0,401.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
4097,10500000.0,63500000.0,97.0,5.0,282.0,3.0,47625000.0,Tertagih dengan resiko tinggi
4098,26000000.0,143166666.66666666,92.0,7.0,331.0,1.0,35791666.666666664,Tidak tertagih dengan resiko rendah
4099,18000000.0,51833333.333333336,132.0,9.0,135.0,3.0,38875000.0,Tertagih dengan resiko tinggi
4100,13000000.0,56666666.66666666,34.0,2.0,497.0,1.0,14166666.666666666,Tidak tertagih dengan resiko tinggi
4101,17500000.0,63333333.333333336,155.0,10.0,244.0,2.0,31666666.666666668,Tertagih dengan resiko tinggi
4102,13000000.0,55166666.66666666,71.0,3.0,374.0,2.0,27583333.33333333,Tertagih dengan resiko tinggi
4103,8700000.0,60000000.0,0.0,0.0,217.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
4104,200000.0,20166666.66666667,115.0,6.0,59.0,3.0,15125000.0,Tertagih dengan resiko rendah
4105,15500000.0,70333333.33333333,78.0,4.0,283.0,2.0,35166666.666666664,Tertagih dengan resiko tinggi
4106,13000000.0,54666666.66666666,34.0,2.0,382.0,1.0,13666666.666666666,Tidak tertagih dengan resiko tinggi
4107,18000000.0,56833333.333333336,98.0,7.0,289.0,1.0,14208333.333333334,Tidak tertagih dengan resiko tinggi
4108,17500000.0,59666666.66666666,80.0,6.0,294.0,2.0,29833333.33333333,Tertagih dengan resiko tinggi
4109,22500000.0,61000000.0,56.0,2.0,404.0,1.0,15250000.0,Tidak tertagih dengan resiko tinggi
4110,19500000.0,59833333.333333336,158.0,10.0,228.0,1.0,14958333.333333334,Tertagih dengan resiko tinggi
4111,6700000.0,54666666.66666666,64.0,4.0,327.0,2.0,27333333.33333333,Tidak tertagih dengan resiko tinggi
4112,7700000.0,53333333.333333336,12.0,1.0,270.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
4113,10500000.0,61833333.333333336,6.0,2.0,245.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
4114,18500000.0,61166666.66666666,144.0,7.0,224.0,3.0,45875000.0,Tertagih dengan resiko tinggi
4115,24000000.0,56333333.333333336,15.0,2.0,570.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
4116,5500000.0,54500000.0,95.0,7.0,488.0,1.0,13625000.0,Tidak tertagih dengan resiko tinggi
4117,13000000.0,69500000.0,91.0,5.0,434.0,1.0,17375000.0,Tidak tertagih dengan resiko tinggi
4118,8700000.0,64500000.0,55.0,4.0,343.0,1.0,16125000.0,Tidak tertagih dengan resiko tinggi
4119,13000000.0,60500000.0,32.0,3.0,422.0,1.0,15125000.0,Tidak tertagih dengan resiko tinggi
4120,10500000.0,61333333.333333336,15.0,2.0,411.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
4121,27000000.0,140500000.0,12.0,2.0,393.0,0.0,0.0,Tidak tertagih dengan resiko rendah
4122,13000000.0,57666666.66666666,21.0,2.0,339.0,1.0,14416666.666666666,Tidak tertagih dengan resiko tinggi
4123,200000.0,22500000.0,92.0,6.0,47.0,1.0,5625000.0,Tertagih dengan resiko rendah
4124,21000000.0,62000000.0,168.0,10.0,123.0,3.0,46500000.0,Tertagih dengan resiko tinggi
4125,10500000.0,59000000.0,170.0,9.0,301.0,2.0,29500000.0,Tertagih dengan resiko tinggi
4126,31000000.0,143000000.0,68.0,4.0,539.0,1.0,35750000.0,Tidak tertagih dengan resiko rendah
